Review #,Brand,Variety,Style,Country,Stars,T,code
3459,Samyang Foods,Buldak Meat Spaghetti,Bowl,South Korea,4.5,,KOR
983,Sun Noodle,Tantanmen Spicy Sesame (Mild),Tray,United States,3.75,,USA
168,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,3.75,,JPN
25,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,3,,JPN
2877,Super,Cup Instant Noodle Seafood Flavour,Cup,Malaysia,2.5,,MYS
3502,Paldo,Lime Lobster Flavor King Noodle,Bowl,South Korea,3.5,,KOR
648,Nongshim,Seafood Ramyun,Pack,South Korea,3.75,,KOR
1007,Nissin,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,4.5,,HKG
649,Pot Noodle,Chicken & Mushroom,Cup,UK,3.75,,GBR
1845,Mama,Oriental Style Instant Noodles Shrimp Flavour,Pack,Bangladesh,3.25,,BGD
2748,MyKuali,Penang Red Tom Yum Goong Noodle (2018 Recipe),Pack,Malaysia,5,,MYS
2280,Sichuan Baijia,Chongqing Noodles Hot & Sour Flavor,Pack,China,4,,CHN
638,GreeNoodle,Yakisoba,Pack,Thailand,3,,THA
1883,Myojo,Mee Goreng,Pack,Singapore,4,,SGP
2197,Mr. Lee's Noodles,Hong Kong Street Beef,Cup,UK,5,,GBR
1318,Nissin,Spa Oh Tarako Spaghetti,Bowl,Japan,4,,JPN
2108,Weh Lih,GGE Noodle Snack Wheat Crackers Original Ramen,Pack,Taiwan,1,,CHN
3274,Maruchan,Tempura Udon,Cup,Japan,3.75,,JPN
1491,Ottogi,Potato Ramen,Pack,South Korea,3.75,,KOR
1599,Nissin,Top Ramen Super Noodles Tomato,Pack,India,3.5,,IND
538,Lucky Me!,Lomi Seafood Vegetable,Pack,Philippines,0.5,,PHL
3424,Takamori,Butter & Soy Sauce Spaghetti,Pack,Japan,4.25,,JPN
3229,Buitoni,Yakisoba Gusto Classico,Pack,Italy,1,,ITA
2517,Ikeda Shoku,Nabeyaki Tempura Udoin,Bowl,Japan,4.5,,JPN
261,Vina Acecook,Oh! Ricey Chicken,Pack,Vietnam,3.75,,VNM
2076,Nissin,Demae Iccho Black Garlic Oil Tonkotsu,Bowl,Hong Kong,3.75,,HKG
515,Tradition,Imitation Beef,Cup,United States,2.5,,USA
3447,Itsuki,Chinese Lemon Cold Noodle,Pack,Japan,3.5,,JPN
297,Rhee Bros Assi,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,3.25,,KOR
1924,Sichuan Baijia,Broad Noodle Artificial Beef Flavor,Pack,China,3.5,,CHN
28,Nissin,Chikin Ramen,Pack,Japan,5,,JPN
1757,iMee,Instant Noodles Beef Flavour,Pack,Netherlands,3.25,,NLD
268,Nissin,Cup Noodles Spicy Chile Chicken,Cup,United States,3.5,,USA
2206,Nissin,Deka Buto Kuro M-yu Tonkotsu,Bowl,Japan,4.75,,JPN
2540,Wei Lih,GGE Noodle Snack Wheat Crackers Mexican Spicy,Pack,Taiwan,3.25,,CHN
2859,Wu-Mu,Man Dashi Noodle Master Home-Cooked Noodles With Fried Bean & Meat Sauce,Pack,Taiwan,4,,CHN
762,Long Kow,Kimchi Pickle Bean Vermicelli,Pack,Taiwan,1.5,,CHN
1658,ChoripDong,Hurricane Rice Cake (Topokki),Bowl,South Korea,5,,KOR
972,Springlife,Spinach With Organic Noodles,Pack,China,3,,CHN
322,Unif,Shrimp Fish,Bowl,Taiwan,3.75,,CHN
3372,Nissin,Cup Noodles Stir Fry Teriyaki Beef Flavor,Cup,United States,4.5,,USA
1046,Myojo,Stir Fry Noodles Japanese Style Noodles With Sauce,Pack,United States,4,,USA
665,Mama,Moo Nam Tok Rice Vermicelli,Pack,Thailand,3.25,,THA
3710,Maruchan,Cold Bukkake Udon,Bowl,Japan,2.5,,JPN
429,Quickchow,Chicken Mami,Pack,Philippines,3.75,,PHL
696,Nissin,Big Cup Noodles Spicy Chicken,Cup,United States,3.5,,USA
948,Trident,Hot & Spicy 2 Minute Noodles,Pack,Australia,3.5,,AUS
3676,New Touch,Daimori Osaka Kasoudon,Bowl,Japan,3.25,,JPN
1558,No Name,Beef Flavour Oriental Noodles And Soup Mix,Cup,Canada,2,,CAN
1847,Conimex,Oriental Noodles Hot & Spicy,Pack,Netherlands,3,,NLD
3745,Newgate Express,Instant Noodles Curry Flavour,Pack,Ireland,1.75,,IRL
3043,San-Iku,Shoyu Ramen,Pack,Japan,4,,JPN
3785,Panda Signature,Ramen Noodle Soup Chili Lime Flavor,Cup,United States,0,,USA
290,Doll,Spicy Artificial Beef,Pack,Hong Kong,3,,HKG
3258,Sapporo Ichiban,Japanese Cury Ramen,Bowl,Japan,4,,JPN
3883,Quickchow,Instant Bihon Guisado,Pack,Philippines,4,,PHL
2340,Nissin,RapiFideo Sabor A Tomate Y Pollo,Cup,Mexico,3.75,,MEX
1506,Nissin,Cup Noodles Mug Noodles Spicy Vegetable,Pack,India,3.75,,IND
3867,Being Blue,Souper Bowl Noodle Pho Rice Noodle Seafood,Bowl,South Korea,3.5,,KOR
3893,Acecook,Kyoto Seabura Tonkotsu Shoyu Ramen,Cup,Japan,3.5,,JPN
2601,Nongshim,Kamjatangmyun Potato Pork Flavour,Pack,China,4.75,,CHN
2929,Daikoku,My Friend Big Tanuki Soba,Bowl,Japan,3.5,,JPN
2198,Mr. Lee's Noodles,Dragon Fire Mushroom,Cup,UK,2.5,,GBR
1163,Chewy,Rice Vermicelli Spicy Beef With Chilli Flavour,Pack,China,3.25,,CHN
680,Vina Acecook,Kingcook Shrimp,Pack,Vietnam,2.75,,VNM
2093,Oni Hot Pot,Seaweed Flavour Noodle,Pack,Taiwan,1.5,,CHN
1051,Maruchan,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,3.75,,JPN
3209,Itsuki,Kuromayu Tonkotsu Ramen,Pack,Japan,5,,JPN
1725,A-Sha Dry Noodle,Veggie Noodle Black Sesame Noodle,Pack,Taiwan,3.25,,CHN
788,Uni-President,100 Beef With Sauerkraut,Pack,Taiwan,4.75,,CHN
744,Payless,Instant Mami Beef,Pack,Philippines,3.25,,PHL
1299,Mr. Noodles,Noodles In A Cup Spicy Chicken Simulated Flavour,Cup,Canada,1,,CAN
3370,Kang Shi Fu,Artificial Dongpo's Braised Prok Flavour,Bowl,United States,3.5,,USA
222,Myojo,Udon Crab,Pack,Japan,3,,JPN
2988,Yamamoto,Nippon No Curry Udon,Pack,Japan,5,,JPN
1597,Nissin,Original Chow Mein Premium Spicy Chicken Flavor,Tray,United States,4,,USA
2438,World O' Noodle,Mi Goreng Original Flavour Fried Noodles,Pack,Indonesia,5,,IDN
2316,Nissin,Cup Noodle Spicy Curry Chicken,Cup,Japan,5,,JPN
2080,Fuku,Non-Fried Superior Soup Noodle,Pack,Hong Kong,4,,HKG
1432,Maggi,Senses Laksa Instant Noodles,Pack,Singapore,5,,SGP
1985,Prima Taste,Singapore Prawn Soup La Mian,Pack,Singapore,5,,SGP
1379,Takamori Kosan,Shio Yakisoba,Pack,Japan,4,,JPN
148,Myojo,Okinawa Soba,Pack,Japan,3.75,,JPN
2255,Daikoku,Hiroshima Flavor Yakisoba,Tray,Japan,5,,JPN
2057,Nissin,RapiFideo Sabor A Chile Y Limon,Cup,Mexico,3.75,,MEX
2120,Nissin,Super Tom Yum Shrimp,Cup,Thailand,3.5,,THA
83,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,2,,JPN
3583,Itomen,Shoyu Seafood Vegetables Ramen,Pack,Japan,3.5,,JPN
509,Ve Wong,Kung Fu Shrimp,Bowl,Taiwan,4,,CHN
1474,Mama,Instant Noodle Shrimp Tom Yum Flavour Jumbo Pack,Pack,Thailand,4,,THA
1819,Yum Yum,Premier Bowl Instant Noodles Suki Flavour,Bowl,Thailand,5,,THA
1397,Wu-Mu,Steam Seafood Flavor Ramen,Pack,Taiwan,4,,CHN
3134,Marutai,Kumamoto Tonkotsu Ramen,Pack,Japan,5,,JPN
3948,Yamasa,Artisanal Ramen Broth - Miso / Jongga Ramen Sari,Pack,South Korea,3.5,,KOR
2025,Urban Noodle,Authentic Street Food Chow Mein,Cup,UK,2,,GBR
3017,Vite Ramen,Soy Sauce Chicken,Pack,United States,2,,USA
1965,MyKuali,Penang Spicy Prawn Soup Noodle Authentic Taste,Pack,Malaysia,5,,MYS
3203,Mama Pat's,Chicken Fajita Flavor Instant Ramen Noodles,Cup,United States,2.75,,USA
867,Indomie,Rasa Coto Makassar,Pack,Indonesia,4,,IDN
3419,Menraku,"Restaurant Style Ramen ""Shoyu Tonkotsu"" Taste",Pack,Japan,3.5,,JPN
2013,Great Value,Beef Style Ramen Noodles,Pack,Canada,3.5,,CAN
1702,Samyang Foods,Seafood Noodle,Cup,Japan,2.75,,JPN
3559,Mamee,SLRP! Kari Berapi,Cup,Malaysia,4.5,,MYS
1042,Nongshim,Potato Pork Ramyun,Pack,China,5,,CHN
2012,MAMA,Vegetarian Instant Noodles Shiitake Flavour,Pack,Thailand,2,,THA
3378,Yibin,Burning Noodle Hot & Spicy,Tray,China,0,,CHN
2906,Myojo,Shoyu Sesame Chili Oil Yakisoba,Tray,Japan,5,,JPN
2220,Paldo,Budae Jjigae,Pack,South Korea,5,,KOR
2647,Marutai,Nagasaki Chanpon,Bowl,Japan,4,,JPN
1778,JML,Spicy King Spicy Chicken,Pack,China,5,,CHN
826,Paldo,Namja,Pack,South Korea,5,,KOR
589,Vifon,South Korean Style Kim Chee,Bowl,Vietnam,4.25,,VNM
3062,Nissin,Cup Noodle Nice Kimchi Tonkotsu,Cup,Japan,4.75,,JPN
2698,Nissin,Cup Noodles Chilli Crab Flavour (More Crabtastic),Cup,Singapore,4,,SGP
3910,Acecook,Mochi-Mugu Yuzukosho Chicken,Bowl,Japan,4.5,,JPN
3012,Samyang Foods,Sriracha Ramen Snack,Pack,South Korea,4,,KOR
3102,Myojo,Spicy Barikata Tonkotsu Mazesoba,Bowl,Japan,4,,JPN
2319,Nongshim,Saeutang Sabalmyeon,Bowl,South Korea,3.5,,KOR
2175,MAMA,Instant Flat Noodles Clear Soup,Pack,Thailand,3.5,,THA
2766,LeeZen,Sesame Oil Angelica & Sinensis Instant Noodles,Pack,Taiwan,4.25,,CHN
259,Vina Acecook,Mi Lau Thai Seafood,Pack,Vietnam,4,,VNM
641,Vina Acecook,Hao Hao Shrimp Onion,Pack,Vietnam,3,,VNM
156,Maruchan,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,United States,3,,USA
1118,Mr. Noodles,Kimchi Bowl Noodles Oriental Noodle With Soup Base,Bowl,Canada,2.75,,CAN
1585,CarJEN,Nyonya Curry Laksa,Pack,Malaysia,5,,MYS
2309,Nissin,Cup Noodles Big Seafood Flavour,Cup,Hong Kong,3.5,,HKG
2450,KOKA,Purple Wheat Noodles Chili & Lime Flavor,Pack,Singapore,4,,SGP
468,Paldo,Snack Noodle slightly Hot,Pack,South Korea,3.75,,KOR
1913,Thai Smile,Mushroom Rice Noodle Soup Bowl,Bowl,United States,0,,USA
1488,Mom's Dry Noodle,Sichuan Spicy Flavor,Pack,Taiwan,5,,CHN
2422,Nissin,Cup Noodles Sopa Nissin Con Camaron Picante,Cup,Mexico,3.25,,MEX
131,Unif,100 Artificial Shallot Chicken,Pack,Taiwan,3.25,,CHN
24,Nissin,Demae Ramen Spicy Seafood With Chili Pepper,Pack,Japan,2,,JPN
2335,Nissin,Cup Noodles Gourmet Sabor A Caldo De Camaron,Cup,Mexico,5,,MEX
3554,Myojo,Vegetable Paitan Tanmen,Bowl,Japan,5,,JPN
3899,Nissin,Demae Ramen Black Garlic Oil Tonkotsu Flavour,Pack,Hong Kong,5,,HKG
2127,Suimin,Noodles With Chicken & Sweet Corn Flavour,Cup,Australia,2.25,,AUS
1657,Shan,Shoop Instant Noodles Bombay Biryani Flavour,Pack,Pakistan,2.75,,PAK
3256,Ramen Hero,Classic Tonkotsu Ramen,Pack,United States,4.5,,USA
862,Nissin,Top Ramen Short Cuts Roast Chicken,Pack,United States,4.25,,USA
2390,Nissin,Rice Vermicelli Pickled Vegetable Pork Flavour,Cup,Hong Kong,3.75,,HKG
1180,Wei Lih,What’s That? Leisure Meatballs Spicy Chicken Flavor,Pack,Taiwan,3.75,,CHN
3749,LonoLife,Chicken Bone Broth Noodle Soup,Bowl,United States,3.75,,USA
338,Nissin,Big Cup Noodles Chicken,Cup,United States,2.25,,USA
1630,Nongshim,Korean Clay Pot Ramyun,Bowl,China,2.5,,CHN
1085,Vina Acecook,Hao Hao Mi Goreng Shrimp & Onion Flavour,Pack,Vietnam,3.5,,VNM
2074,Nissin,Cup Noodles Sabor Pollo Habanero Y Limon Sopa Instantanea,Cup,Mexico,3.5,,MEX
2111,Nissin,Cup Noodles Chilli Crab Flavour,Cup,Hong Kong,3.75,,HKG
1992,Nissin,Cup Noodle Light Plus Ratatouille,Cup,Japan,4.5,,JPN
1929,MAMA,Instant Noodles Minced Pork Flavour,Pack,Cambodia,3.5,,KHM
613,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Bowl,Vietnam,3,,VNM
1651,Ruski,Chicken Flavour Instant Noodles,Pack,Malaysia,3.75,,MYS
2232,Nissin,Spicy Chikin Donburi,Bowl,Japan,4.5,,JPN
1276,Adabi,Mi Bandung Prawn Mee,Pack,Malaysia,4.25,,MYS
841,Nongshim,Chapagetti (South Korean),Pack,South Korea,4,,KOR
539,Nissin,Demae Ramen Chicken,Pack,Japan,3,,JPN
3494,Kang Shi Fu,Artificial Salted Beef With Mushrooms Flavour,Bowl,United States,4,,USA
454,Koyo,Asian Vegetable,Pack,United States,1.5,,USA
192,Paldo,Soy Flavor Noodle,Pack,South Korea,4.25,,KOR
1974,Samyang Foods,Cheese Curry Ramyun,Pack,South Korea,5,,KOR
3848,Maruchan,Kuroi Buta Curry,Cup,Japan,2.5,,JPN
2039,Tokushima Seifun,Yakibuta Ramen,Bowl,Japan,5,,JPN
3790,Ramen Express By Chef Woo,Chicken Flavor Ramen,Pack,United States,4.5,,USA
1095,Amianda,Tachia Dried Noodles - Fried Shallot,Pack,Taiwan,3.25,,CHN
3546,Toei,Mini Non-Cup Soba,Pack,Japan,3.5,,JPN
507,Dragonfly,Artificial Seafood,Bowl,China,3.75,,CHN
1858,Myojo,Wantan Men,Bowl,Japan,5,,JPN
1672,Azami,Chili Seafood Flavor Noodle Soup,Cup,Canada,3.25,,CAN
1690,Wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Bowl,China,4,,CHN
1785,Super,Instant Noodles Black Pepper Crab Mi Goreng,Cup,Malaysia,3.5,,MYS
1105,Nongshim,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,Tray,South Korea,5,,KOR
3822,Sichuan Baijia,Red Oil Noodle,Cup,China,4.5,,CHN
1447,Nissin,Cup Noodles Cream Of Chicken Flavour,Cup,Singapore,4,,SGP
289,Paldo,South Korean Broad Noodle,Pack,South Korea,2,,KOR
3552,Daisho,Rich Soy Sauce Tonkotsu,Pack,Japan,4,,JPN
1608,Hao Way,Penang Vegetarian Prawn Instant Noodles,Pack,Malaysia,4.5,,MYS
1967,Tokushima Seifun,Kinchan Ramen,Pack,Japan,4.5,,JPN
324,Nongshim,Big Bowl Spicy Shrimp,Bowl,South Korea,3.5,,KOR
1021,Samyang Foods,Beef Flavor Ramyun (SK Version),Pack,South Korea,4.25,,KOR
574,Maggi,2 Minute Noodles Tricky Tomato,Pack,India,3.75,,IND
1243,Nissin,Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base,Pack,Hong Kong,1.75,,HKG
1603,Salam Mie,Mi Goreng Ala Jawa Dengan Sambal Cabe Asli,Pack,Indonesia,5,,IDN
2630,Myojo,Udon Hot & Spicy Flavor,Bowl,United States,3.75,,USA
1589,E-mi,Mi Perencah Ayam Jagung,Pack,Malaysia,3.75,,MYS
3167,Vedan,Jhen Mian Tang Braised Beef Noodles With Ginger,Box,Taiwan,1.5,,CHN
758,JML,Artificial Stew Pork,Bowl,China,3.25,,CHN
3011,San-Iku,Shio Ramen,Pack,Japan,4.5,,JPN
2124,7 Select,Nissin Instant Noodles Tom Yum Seafood Creamy Flavour King Cup,Bowl,Thailand,3.5,,THA
90,Long Kow,Crystal Noodle Six Kinds Of Mushrooms,Pack,China,2.3,,CHN
325,Mee Jang,Artificial Pork,Bowl,Thailand,3.5,,THA
2029,Singa-Me,Instant Noodles Beef Flavour,Cup,Australia,2,,AUS
1332,Sakura Noodle,Chikara Brand Udon Chicken Flavor,Pack,United States,3.75,,USA
1043,Chewy,Rice Vermicelli Satay Chicken,Pack,China,3,,CHN
985,Ko-Lee,Go Noodles Thai Hot & Spicy Tom Yum,Cup,UK,1,,GBR
1405,Maggi,Masala Dumdaar Noodles,Pack,India,3.75,,IND
3650,Menraku,Chicken Paitan,Bowl,United States,3.75,,USA
1885,Myojo,Ramen Char Mee 100,Pack,Singapore,3,,SGP
347,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,1.75,,CHN
1078,Deshome,Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce,Pack,Taiwan,3.75,,CHN
3466,Kang Shi Fu,Never Met Noodles Artificial Roasted Beef Flavour,Bowl,United States,3.75,,USA
3007,Myojo,Char Mee 100,Pack,Singapore,4.25,,SGP
1529,Lucky Me!,Special Instant Curly Spaghetti With Yummy Red Sauce,Pack,Philippines,4,,PHL
979,Sun Noodle,Nama Soba Buckwheat Noodle,Tray,United States,4,,USA
810,ABC,Selera Pedas Mi Goreng Hot Chicken Lemon,Pack,Indonesia,4.25,,IDN
2163,Nissin,Piritto Karakuchi Tantan Udon,Bowl,Japan,4.25,,JPN
1423,Vina Acecook,King Chef Seafood With Kimchi Flavour,Pack,Vietnam,3,,VNM
3440,Nongshim,K-Army Stew Style Noodle Soup With Chili Beans,Pack,United States,5,,USA
1726,Vina Acecook,Oh! Ricey Pho Ga,Bowl,Vietnam,3,,VNM
3434,Samyang Foods,Aloha Bowl Noodle Soup Chicken Flavor,Bowl,Souh Korea,3.5,,KOR
743,Mamee,Express Cup Tom Yum,Cup,Malaysia,3.75,,MYS
2310,Pran,Mr. Noodles Instant Noodles Beef Flavour,Pack,Bangladesh,4,,BGD
1408,Pamana,Chicken Sopas Creamy Macaroni Soup,Cup,Philippines,3.5,,PHL
2268,Nissin,Nupasta Neapolitan Flavour Instant Noodle,Pack,Hong Kong,4.5,,HKG
3755,MyKuali,Penang White Curry Noodle (New Formulation),Pack,Malaysia,5,,MYS
2444,KOKA,Silk Spicy Marinara Instant Rice Fettuccine,Bowl,Singapore,5,,SGP
561,Sahmyook,Vegetable,Pack,South Korea,3.25,,KOR
600,Maruchan,Ramen Noodle Soup Beef,Pack,United States,3.25,,USA
1540,Unif-100,Instant Noodles Artificial Shallot Beef Flavour,Pack,China,4.25,,CHN
1484,Ibumie,Mee Baa..Gus Mi Goreng Spicier Original Flavour,Pack,Malaysia,3.75,,MYS
3841,Ramen Express By Chef Woo,Hotter & Spicier Ramen,Pack,United States,4,,USA
1503,Nongshim,Bowl Noodle Soup Shrimp Habanero Lime Flavor,Bowl,United States,3.25,,USA
891,Vina Acecook,Hao Hao Mushroom,Pack,Vietnam,2.75,,VNM
1999,Nissin,Curry Udon,Cup,Japan,5,,JPN
3125,Micoem,Cung Dinh Kool Mi Tron Trung Muoi (Salted Egg Flavor),Cup,Vietnam,3.5,,VNM
1822,Mi Sedaap,Mi Kuah Rasa Baso Spesial,Pack,Indonesia,3.5,,IDN
3251,Hokkaido Furano Ramen,Tomikawa Ramen,Box,Japan,4.5,,JPN
3941,Nissin,Raoh Rich Miso Ramen,Bowl,Japan,5,,JPN
966,Annie Chun's,Ramen House Spring Vegetable Ramen,Pack,United States,4,,USA
2000,Nissin,Chikin Ramen Donburi,Bowl,Japan,5,,JPN
3291,Itsuki,Classic Udon,Pack,Japan,4,,JPN
472,Thai Kitchen,Spring Onion Rice Noodle,Bowl,United States,3.75,,USA
2349,Fantastic,Noodles Chicken & Corn Flavour,Cup,Australia,2.75,,AUS
2736,Kaset,Instant Vermicelli Spicy Seafood Salad Flavour,Cup,Thailand,3.75,,THA
2088,Nissin,Demae Iccho Beef Flavour Instant Noodle,Bowl,Hong Kong,4,,HKG
2683,Nissin,Cup Noodles Champignons (Mushroom),Cup,Japan,3.5,,JPN
3416,Taim,Thai Noodles Chicken Flavored,Cup,Israel,3.5,,ISR
2725,New Touch,Yokohama Sanma Men,Bowl,Japan,2.75,,JPN
2506,KOKA,Delight Chicken Flavor Instant Non-Fried Noodles,Pack,Singapore,3.75,,SGP
1259,Eat & Go,Chicken Onion Mi Instan Cup,Cup,Indonesia,3.75,,IDN
132,Ve Wong,Artificial Peppered Beef,Pack,Taiwan,3.5,,CHN
2801,Myojo,Ippei-chan Yomise-no Yakisoba Barbeque Sauce Flavor With Mayonnaise,Tray,Japan,5,,JPN
1738,Little Cook,Instant Noodles Shrimp Tom Yum Flavour,Cup,Thailand,4.25,,THA
389,Mama,Vegetarian Tom Yum,Pack,Thailand,2.75,,THA
1392,Miracle Noodle,Miso Marvellous Soup,Pack,United States,4,,USA
3443,Maruchan,Kameda Kakinotane Wasabi Yakisoba,Tray,Japan,4.5,,JPN
3196,Prima Taste,Singapore Chilli Crab Flavoured La Mian,Pack,Singapore,5,,SGP
1159,Peyang,Yakisoba,Tray,Japan,5,,JPN
3018,Sapporo Ichiban,Spicy Champon,Bowl,Japan,4.5,,JPN
94,Mama,Artificial Chicken,Pack,Thailand,2.5,,THA
2022,Urban Noodle,Authentic Street Food Thai Red Curry,Cup,UK,3,,GBR
2591,Myojo,Charumera Licca Chan Onion Gratin Soup Noodle,Cup,Japan,4.25,,JPN
3314,O'taste,Jjajang Ttoekbokki With Noodles,Bowl,South Korea,5,,KOR
3358,Nissin,Top Ramen Shrimp Flavor Bowl,Bowl,United States,3.5,,USA
2388,Hua Feng,Three Fresh Delicacies Instant Noodle,Pack,China,4.25,,CHN
3858,Paldo,Jumbo Instant Noodles With Flamed Beef Soup,Pack,United States,4.5,,USA
3262,Aji-no-men,Sabor Carne Sopa Instantanea Fideos,Pack,Peru,3,,PER
1109,La Fonte,Spaghetti With Bolognese Sauce,Box,Indonesia,4.25,,IDN
1466,Mama,Oriental Style Instant Noodles Green Curry Flavour Jumbo Pack,Pack,Thailand,5,,THA
2004,Nissin,Donbei Dashi Shoyu Yakiudon,Bowl,Japan,3.75,,JPN
2040,Nissin,Cup Noodles Sabor Franhp Com Requeijao,Cup,Brazil,5,,BRA
809,Nongshim,Neoguri Mild (South Korea),Pack,South Korea,4,,KOR
2582,Acecook,Super Cup Shoyu Butter Corn Ramen,Bowl,Japan,4.25,,JPN
3860,Sichuan Baijia,Mian Yang Rice Noodle Artificial Beef Flavor,Pack,China,4.5,,CHN
3050,Chitato,Indomie Mi Goreng Potato Chips,Pack,Indonesia,5,,IDN
2448,KOKA,Seafood Flavor Instant Noodles,Cup,Singapore,3.5,,SGP
2600,Nissin,Cup Noodle Nice Rich Pork Shoyu,Cup,Japan,5,,JPN
1840,Forest Noodles,Sweet Potato Noodles With Sesame Paste Sauce,Pack,Taiwan,3.25,,CHN
2869,Chencun,The Flavours Of Yunnan China Torpid & Peppery Beef,Bowl,China,4.5,,CHN
2374,World O' Noodle,Mi Goreng Garlic Flavour Fried Noodles,Pack,Indonesia,4.5,,IDN
3199,New Touch,Sauce Yakisoba,Tray,Japan,3.75,,JPN
2147,Maruchan,Instant Lunch Pork Flavor Ramen Noodles With Vegetables,Cup,United States,3,,USA
137,Nissin,Bowl Noodles Rich & Savory Chicken,Bowl,United States,1.75,,USA
1515,Nongshim,Neoguri Udon Seafood & Mild,Pack,South Korea,4,,KOR
3525,Maruchan,Oshima x Tanaka Shoten Miso Tonkotsu Ramen,Bowl,Japan,5,,JPN
593,Nongshim,Chapagetti Chajang,Pack,South Korea,4,,KOR
420,Sapporo Ichiban,Beef Flavorc,Cup,United States,3.5,,USA
2031,CarJEN,Otentiq Cheezy Curry Instant Noodles (Improved Taste),Pack,Malaysia,5,,MYS
1280,Deshome,Sun Dried Noodle Chlorella Powder Noodle With Curry Sauce,Pack,Taiwan,5,,CHN
781,Vina Acecook,Kingcook Beef,Pack,Vietnam,3,,VNM
3245,Myojo,Umakara Spicy Miso Yakisoba,Tray,Japan,4,,JPN
2643,KOKA,Creamy Soup With Crushed Noodles Vegetable Flavor,Cup,Singapore,4.5,,SGP
1335,Sakura Noodle,Chikara Brand Udon Hot & Spicy Flavor,Pack,United States,4,,USA
2718,Banzai,"Instant Noodles ""Tom Yam Kung"" Shrimp Flavor",Cup,Vietnam,3.5,,VNM
3020,Panco,Lamen HOT Sabor Galinha A Moda Baiana,Pack,Brazil,3.5,,BRA
854,Long Kow,Crystal Noodles Hot & Sour,Bowl,China,3.5,,CHN
1780,Pulmuone,Non-Fried Noodle Blackbean Sauce Noodle With Squid,Pack,South Korea,4.5,,KOR
3806,iMee,Vegetable Flavour,Pack,Thailand,3.5,,THA
1031,HoMyeonDang,Premium Noodle House Don Ramyun,Pack,South Korea,4,,KOR
3617,"PLN Food Co, Ltd.",Classic Dry Noodle,Pack,Taiwan,5,,CHN
1850,Nissin,Raoh Ramen Noodle Soup Umami Miso Flavor,Pack,United States,4.5,,USA
110,Lucky Me!,Artificial Chicken,Pack,Philippines,1.5,,PHL
2775,Vifon,Garlic Flavour Instant Noodles,Pack,Poland,2,,POL
767,Fashion Foods,Mushroom Vegetarian,Bowl,Thailand,1.75,,THA
3909,Panda Signature,Ramen Noodle Soup Chicken Flavor,Cup,United States,3.5,,USA
3138,Suimin,Origins Premium Noodle Bowl Thai Green Curry Flavour,Bowl,Australia,5,,AUS
2375,Uni-President,Man Han Feast Braised Pork Flavor Instant Noodles,Bowl,Taiwan,5,,CHN
1688,Wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75,,CHN
929,Vina Acecook,Good Artificial Minced Pork Bean Vermicelli,Pack,Vietnam,3.75,,VNM
1015,Tradition,Oriental Style Ramen Noodle Soup,Pack,United States,2.75,,USA
2611,Nona Lim,Tokyo Ramen + Miso Ramen Broth,Pack,United States,2017-04-04 00:00:00,,USA
1129,Oyatsu,Baby Star Ramen Round Chikinmini,Pack,Japan,3.5,,JPN
233,Koka,Tom Yum Rice Noodles,Bowl,Singapore,3.5,,SGP
281,Mama,Oriental Kitchen Hot Spicy,Cup,Thailand,3,,THA
490,Foodmon,DJ DOC Instant rice Ramen Topokki,Bowl,South Korea,5,,KOR
1221,ABC,Selera Pedas Hot Semur Chicken Flavour,Pack,Indonesia,4.5,,IDN
2365,Samyang Foods,Stew Buldak Bokkeumtangmyun,Pack,South Korea,5,,KOR
2826,Acecook,Chicken Dashi Udon,Cup,Japan,4.5,,JPN
3164,Kenko Foods,Health Shio Ramen,Pack,Japan,3.5,,JPN
1683,Wugudaochang,Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles,Pack,China,5,,CHN
196,Nissin,Cup Noodles Pani Puri,Cup,India,1.5,,IND
1990,Nissin,Cup Noodle,Cup,Japan,5,,JPN
3121,Luosiking,River Snail & Pork,Bowl,China,3.75,,CHN
106,GreeNoodle,Tom Yum,Pack,Thailand,0.5,,THA
725,Indomie,Mi Goreng Instant Cup Noodles,Cup,Indonesia,5,,IDN
3331,Nona Lim,Green Curry Noodle Bowl,Bowl,United States,3.5,,USA
687,Nissin,Cup Noodles Xo Sauce Seafood,Cup,Hong Kong,3.75,,HKG
2051,Master Kong,Artificial Pork Ribs Flavour Instant Noodle,Pack,China,3.5,,CHN
2065,Four Seas,Kung Tak Lam Vegetarian Noodle (Mushroom),Pack,Hong Kong,3,,HKG
